hist_avg_units,hist_trend,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,actual_units,total_hca_kwh,has_any_ac,high_occupancy,partial_month
498.46,-11.22,4,30,0.5,0.866025,351.6,127.38,0.0,95.49,0.0,0.0,0.0,11.91,1,0,1,0,0,0,1,391.71,234.78,1,0,0
281.73,-16.78,6,30,-0.0,1.0,251.7,0.0,0.0,64.63,0.0,0.0,0.0,15.59,0,0,1,0,0,0,1,285.54,80.22,0,1,0
209.16,-8.16,1,25,0.866025,-0.5,205.08,0.0,0.0,0.0,8.31,0.0,0.0,6.82,0,0,0,1,0,0,1,241.35,15.13,0,0,0
228.0,26.69,4,28,-0.866025,-0.5,175.08,0.0,0.0,31.15,0.0,65.19,0.0,4.55,0,0,1,0,1,0,1,210.26,100.89,0,0,0
331.93,12.52,2,29,-0.866025,-0.5,221.1,0.0,129.94,22.22,8.66,0.0,0.0,4.33,0,1,1,1,0,0,1,232.72,165.15,1,0,0
104.03,37.89,6,27,0.0,-1.0,95.46,0.0,0.0,31.32,0.0,0.0,0.0,5.52,0,0,1,0,0,0,1,121.49,36.84,0,1,0
209.44,-28.72,6,23,-0.0,1.0,242.58,0.0,0.0,0.0,13.86,0.0,0.0,4.55,0,0,0,1,0,0,1,201.36,18.41,0,1,1
204.91,-48.9,6,30,-1.0,-0.0,196.98,0.0,0.0,61.33,8.66,0.0,0.0,4.33,0,0,1,1,0,0,1,264.3,74.32,0,1,0
126.84,28.69,6,29,-0.5,-0.866025,157.08,0.0,0.0,0.0,6.93,0.0,0.0,5.2,0,0,0,1,0,0,1,165.96,12.129999999999999,0,1,0
219.45,-19.96,2,29,0.5,-0.866025,257.58,0.0,0.0,3.68,0.0,0.0,0.0,3.9,0,0,1,0,0,0,1,314.35,7.58,0,0,0
320.24,23.56,5,30,0.866025,0.5,186.84,87.04,0.0,88.15,6.93,0.0,0.0,4.33,1,0,1,1,0,0,1,295.41,186.45000000000002,1,1,0
274.74,-27.66,2,25,0.866025,0.5,245.22,0.0,0.0,76.19,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,234.42,82.69,0,0,0
126.25,-15.94,7,30,-0.866025,0.5,113.7,0.0,0.0,19.48,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,147.88,25.98,0,1,0
231.36,-18.35,1,24,-0.866025,0.5,248.46,0.0,0.0,0.0,0.0,27.15,0.0,0.0,0,0,0,0,1,0,0,241.21,27.15,0,0,1
175.04,27.44,4,30,-0.866025,-0.5,170.82,0.0,0.0,0.0,0.0,42.57,0.0,2.27,0,0,0,0,1,0,1,163.72,44.84,0,0,0
247.84,20.98,1,30,-0.5,0.866025,290.58,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,0,0,0,0,0,1,298.99,9.2,0,0,0
329.73,34.87,5,18,-1.0,-0.0,227.58,155.22,0.0,0.0,2.08,0.0,0.0,2.17,1,0,0,1,0,0,1,218.09,159.47,1,1,1
201.02,-13.47,6,30,0.5,-0.866025,203.46,0.0,0.0,0.0,0.0,26.15,0.0,0.0,0,0,0,0,1,0,0,296.51,26.15,0,1,0
100.43,21.55,3,30,0.0,-1.0,50.46,0.0,0.0,0.0,14.55,0.0,54.28,5.2,0,0,0,1,0,1,1,90.07,74.03,0,0,0
254.38,42.59,3,29,0.5,-0.866025,242.58,0.0,0.0,0.0,0.0,45.85,0.0,0.0,0,0,0,0,1,0,0,386.56,45.85,0,0,0
432.71,-10.84,3,30,-0.5,0.866025,206.7,236.58,0.0,86.91,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,445.3,323.49,1,0,0
374.41,8.64,2,24,-0.866025,-0.5,353.22,0.0,0.0,0.0,0.0,30.94,36.02,4.76,0,0,0,0,1,1,1,340.6,71.72000000000001,0,0,1
342.04,42.17,2,25,0.5,-0.866025,222.72,0.0,129.63,2.93,7.27,0.0,0.0,15.16,0,1,1,1,0,0,1,392.7,154.99,1,0,0
201.73,27.61,3,25,1.0,0.0,216.84,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,251.68,5.2,0,0,0
210.67,-4.04,1,27,0.866025,-0.5,250.08,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0,0,0,0,0,0,1,302.32,3.25,0,0,0
185.94,-27.2,5,30,0.0,-1.0,203.46,0.0,0.0,8.76,0.0,0.0,0.0,4.11,0,0,1,0,0,0,1,218.07,12.870000000000001,0,1,0
264.54,22.24,5,28,0.866025,0.5,225.96,0.0,0.0,81.21,0.0,0.0,0.0,6.82,0,0,1,0,0,0,1,247.85,88.03,0,1,0
235.7,-28.78,5,29,-0.5,0.866025,240.96,0.0,0.0,0.0,12.47,0.0,19.2,7.79,0,0,0,1,0,1,1,294.08,39.46,0,1,0
175.32,-23.41,3,30,1.0,0.0,179.34,0.0,0.0,0.0,6.24,0.0,0.0,4.33,0,0,0,1,0,0,1,220.99,10.57,0,0,0
223.05,-13.37,1,16,0.0,-1.0,184.2,0.0,0.0,14.02,6.93,46.84,0.0,8.66,0,0,1,1,1,0,1,178.03,76.45,0,0,1
196.2,-28.52,4,23,0.866025,-0.5,177.72,0.0,0.0,0.0,0.0,27.19,0.0,9.2,0,0,0,0,1,0,1,229.0,36.39,0,0,1
176.84,-46.37,2,30,-0.0,1.0,179.34,0.0,0.0,0.0,10.39,0.0,0.0,7.14,0,0,0,1,0,0,1,141.16,17.53,0,0,0
175.01,-72.1,4,29,-0.866025,0.5,200.82,0.0,0.0,14.36,0.0,0.0,0.0,2.17,0,0,1,0,0,0,1,225.22,16.53,0,0,0
445.89,1.86,5,25,-0.5,0.866025,121.2,0.0,395.82,0.0,0.0,0.0,0.0,10.82,0,1,0,0,0,0,1,388.83,406.64,1,1,0
201.93,-27.22,3,30,0.5,-0.866025,245.22,0.0,0.0,7.1,0.0,0.0,0.0,3.25,0,0,1,0,0,0,1,291.14,10.35,0,0,0
214.35,6.37,4,28,-0.5,0.866025,200.22,0.0,0.0,53.61,0.0,0.0,0.0,1.62,0,0,1,0,0,0,1,232.84,55.23,0,0,0
137.43,28.94,3,18,0.5,0.866025,156.84,0.0,0.0,0.0,10.39,0.0,0.0,12.34,0,0,0,1,0,0,1,138.74,22.73,0,0,1
601.48,16.4,4,25,-1.0,-0.0,287.34,0.0,348.4,13.83,8.31,21.39,0.0,6.5,0,1,1,1,1,0,1,446.26,398.42999999999995,1,0,0
190.78,-46.98,5,30,0.866025,-0.5,122.82,0.0,0.0,0.0,13.86,0.0,88.98,0.0,0,0,0,1,0,1,0,312.03,102.84,0,1,0
234.68,-43.16,4,29,-0.866025,0.5,177.72,0.0,0.0,68.49,5.2,0.0,0.0,14.29,0,0,1,1,0,0,1,234.73,87.97999999999999,0,0,0
229.33,-53.69,5,28,0.5,0.866025,185.82,0.0,0.0,0.0,0.0,67.02,0.0,4.33,0,0,0,0,1,0,1,207.81,71.35,0,1,0
182.96,10.03,3,30,-0.866025,0.5,160.08,0.0,0.0,28.23,9.7,0.0,0.0,5.41,0,0,1,1,0,0,1,217.1,43.34,0,0,0
179.55,17.79,3,28,-0.866025,0.5,205.08,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,212.19,5.85,0,0,0
124.22,28.99,4,27,-0.5,-0.866025,68.1,0.0,0.0,39.21,8.31,20.35,5.74,6.17,0,0,1,1,1,1,1,111.8,79.78,0,0,0
393.03,-17.31,4,29,0.866025,0.5,242.58,206.63,0.0,0.0,16.63,0.0,0.0,1.62,1,0,0,1,0,0,1,319.14,224.88,1,0,0
228.65,44.76,2,20,0.0,-1.0,245.22,0.0,0.0,14.19,0.0,0.0,0.0,6.17,0,0,1,0,0,0,1,169.98,20.36,0,0,1
191.87,29.65,4,26,0.5,0.866025,192.72,0.0,0.0,0.0,0.0,0.0,17.79,6.93,0,0,0,0,0,1,1,172.94,24.72,0,0,0
240.82,30.67,4,29,0.866025,0.5,197.58,0.0,0.0,85.65,0.0,0.0,0.0,8.66,0,0,1,0,0,0,1,244.78,94.31,0,0,0
200.45,-24.92,7,26,-0.866025,0.5,199.2,0.0,0.0,0.0,12.12,0.0,0.0,2.06,0,0,0,1,0,0,1,240.92,14.18,0,1,0
185.32,-14.98,1,30,0.866025,-0.5,179.34,0.0,0.0,0.0,10.39,32.74,0.0,0.0,0,0,0,1,1,0,0,265.24,43.13,0,0,0
239.56,-39.6,5,30,-0.866025,-0.5,203.46,0.0,0.0,44.31,0.0,31.86,3.77,5.85,0,0,1,0,1,1,1,252.82,85.78999999999999,0,1,0
208.58,-54.68,2,28,0.866025,-0.5,227.58,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,0,0,0,0,0,1,298.34,9.2,0,0,0
219.47,-10.25,4,30,-0.866025,0.5,247.44,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,243.53,8.66,0,0,0
171.86,-39.42,4,27,-0.866025,-0.5,155.22,0.0,0.0,10.16,2.77,0.0,0.0,12.88,0,0,1,1,0,0,1,154.01,25.810000000000002,0,0,0
279.07,-21.21,5,17,0.866025,-0.5,208.32,95.35,0.0,0.0,4.68,0.0,0.0,7.79,1,0,0,1,0,0,1,214.12,107.82000000000001,1,1,1
192.26,44.23,3,30,0.0,-1.0,203.46,0.0,0.0,5.85,12.12,0.0,0.0,15.16,0,0,1,1,0,0,1,227.18,33.129999999999995,0,0,0
185.52,7.15,1,28,-1.0,-0.0,192.72,0.0,0.0,0.0,10.39,0.0,0.0,12.12,0,0,0,1,0,0,1,198.57,22.509999999999998,0,0,0
252.81,-29.69,3,26,-0.5,0.866025,259.2,0.0,0.0,0.0,3.46,0.0,0.0,4.33,0,0,0,1,0,0,1,230.95,7.79,0,0,0
296.64,26.1,2,21,-1.0,-0.0,203.46,95.76,0.0,39.89,0.0,0.0,0.0,2.38,1,0,1,0,0,0,1,184.95,138.03,1,0,1
165.32,17.1,1,30,-0.5,0.866025,198.6,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,185.7,4.33,0,0,0
330.22,-50.57,5,23,0.866025,-0.5,177.72,139.89,0.0,0.0,2.42,53.17,0.0,0.0,1,0,0,1,1,0,0,384.72,195.47999999999996,1,1,1
170.05,3.15,5,27,0.0,-1.0,201.84,0.0,0.0,0.0,3.12,0.0,0.0,5.41,0,0,0,1,0,0,1,206.84,8.530000000000001,0,1,0
188.57,12.55,2,29,0.0,-1.0,201.84,0.0,0.0,0.0,9.7,0.0,0.0,10.82,0,0,0,1,0,0,1,167.38,20.52,0,0,0
104.25,8.76,3,30,-0.0,1.0,112.08,0.0,0.0,18.47,10.39,0.0,0.0,5.85,0,0,1,1,0,0,1,127.65,34.71,0,0,0
156.32,41.03,5,27,-0.866025,-0.5,185.82,0.0,0.0,0.0,9.7,0.0,0.0,8.23,0,0,0,1,0,0,1,177.53,17.93,0,1,0
303.8,-6.13,4,22,0.0,-1.0,224.34,0.0,0.0,29.27,0.0,0.0,86.95,9.53,0,0,1,0,0,1,1,244.91,125.75,0,0,1
183.78,-47.28,4,30,0.866025,-0.5,191.1,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,252.29,5.85,0,0,0
250.25,51.2,6,26,0.0,-1.0,158.46,103.75,0.0,27.63,0.0,0.0,0.0,8.66,1,0,1,0,0,0,1,248.05,140.04,1,1,0
162.26,32.02,3,23,0.0,-1.0,180.96,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0,0,0,0,0,0,1,166.21,9.74,0,0,1
181.85,18.85,5,30,-0.866025,-0.5,155.22,0.0,0.0,28.73,8.31,0.0,0.0,6.17,0,0,1,1,0,0,1,193.14,43.21,0,1,0
229.74,-13.63,4,27,0.866025,0.5,261.84,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,205.72,9.09,0,0,0
208.72,-3.52,4,25,0.866025,0.5,180.96,0.0,0.0,0.0,0.0,44.9,0.0,15.16,0,0,0,0,1,0,1,158.9,60.06,0,0,0
193.9,-5.93,2,30,0.866025,-0.5,155.22,0.0,0.0,0.0,0.0,56.93,0.0,10.82,0,0,0,0,1,0,1,267.29,67.75,0,0,0
203.02,14.92,4,25,0.5,-0.866025,216.84,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,279.67,7.79,0,0,0
256.9,-50.41,5,29,0.0,-1.0,292.2,0.0,0.0,13.09,0.0,0.0,0.0,4.76,0,0,1,0,0,0,1,243.1,17.85,0,1,0
316.66,-9.4,5,25,-0.866025,0.5,244.2,109.76,0.0,0.0,7.79,0.0,0.0,6.5,1,0,0,1,0,0,1,231.12,124.05000000000001,1,1,0
126.74,-41.07,2,22,0.866025,0.5,119.58,0.0,0.0,0.0,1.73,0.0,0.0,8.66,0,0,0,1,0,0,1,71.97,10.39,0,0,1
139.58,-7.86,4,22,-0.5,0.866025,160.08,0.0,0.0,0.0,4.85,0.0,0.0,4.33,0,0,0,1,0,0,1,143.21,9.18,0,0,1
209.46,25.97,5,25,-0.866025,0.5,224.94,0.0,0.0,0.0,5.54,0.0,0.0,3.68,0,0,0,1,0,0,1,224.34,9.22,0,1,0
223.69,-31.53,3,20,-0.5,0.866025,224.34,0.0,0.0,0.0,0.0,30.29,0.0,9.2,0,0,0,0,1,0,1,219.13,39.489999999999995,0,0,1
203.74,-10.97,4,30,0.866025,-0.5,221.7,0.0,0.0,0.0,3.46,0.0,0.0,14.4,0,0,0,1,0,0,1,326.91,17.86,0,0,0
201.51,20.48,2,30,0.5,-0.866025,174.48,0.0,0.0,0.0,0.0,56.22,0.0,4.55,0,0,0,0,1,0,1,312.92,60.769999999999996,0,0,0
218.28,31.02,5,23,0.866025,0.5,189.48,0.0,0.0,35.79,0.0,0.0,19.99,8.66,0,0,1,0,0,1,1,191.11,64.44,0,1,1
417.54,-5.77,3,28,0.866025,0.5,225.96,0.0,262.88,0.0,5.2,0.0,0.0,5.2,0,1,0,1,0,0,1,284.61,273.28,1,0,0
199.13,-6.86,2,25,0.5,-0.866025,183.6,0.0,0.0,41.68,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,286.85,49.91,0,0,0
185.4,23.78,6,26,0.866025,-0.5,209.34,0.0,0.0,10.17,8.66,0.0,0.0,8.12,0,0,1,1,0,0,1,331.8,26.949999999999996,0,1,0
428.87,-26.29,3,25,-0.5,0.866025,171.84,0.0,330.7,0.0,0.0,0.0,0.0,11.69,0,1,0,0,0,0,1,325.73,342.39,1,0,0
177.49,-21.39,2,23,1.0,0.0,179.34,0.0,0.0,0.0,6.93,0.0,0.0,6.5,0,0,0,1,0,0,1,218.29,13.43,0,0,1
168.1,-84.81,4,18,0.866025,0.5,182.58,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0,0,0,0,0,0,1,132.62,12.99,0,0,1
111.91,-13.98,2,30,-0.866025,0.5,131.34,0.0,0.0,0.0,5.54,0.0,0.0,7.36,0,0,0,1,0,0,1,139.6,12.9,0,0,0
178.91,-41.87,4,29,0.5,-0.866025,215.22,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0,0,0,0,0,0,1,291.27,5.52,0,0,0
182.1,-13.68,4,29,-0.5,0.866025,215.22,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0,0,0,0,0,0,1,218.21,3.25,0,0,0
407.95,5.38,5,18,0.866025,0.5,207.72,0.0,159.01,73.82,0.0,40.81,0.0,5.85,0,1,1,0,1,0,1,199.63,279.49,1,1,1
139.28,48.79,5,30,0.0,-1.0,140.46,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,130.81,7.79,0,1,0
309.42,-60.41,3,30,0.5,0.866025,213.6,0.0,128.67,0.0,6.24,0.0,0.0,8.12,0,1,0,1,0,0,1,204.88,143.03,1,0,0
94.55,41.44,2,26,-0.5,0.866025,87.96,0.0,0.0,0.0,0.0,26.82,0.0,10.82,0,0,0,0,1,0,1,95.93,37.64,0,0,0
177.73,-37.59,3,24,0.5,-0.866025,206.7,0.0,0.0,13.78,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,258.19,22.009999999999998,0,0,1
134.25,-2.87,4,20,-0.866025,-0.5,110.46,0.0,0.0,33.36,0.0,0.0,0.0,5.85,0,0,1,0,0,0,1,82.65,39.21,0,0,1
219.94,43.35,1,23,0.866025,-0.5,227.58,0.0,0.0,20.05,0.0,7.47,0.0,9.09,0,0,1,0,1,0,1,294.98,36.61,0,0,1
582.81,-6.8,2,18,-0.5,-0.866025,309.84,0.0,330.69,31.17,0.0,0.0,0.0,10.82,0,1,1,0,0,0,1,303.04,372.68,1,0,1
332.38,-35.27,5,21,-1.0,-0.0,327.48,0.0,0.0,0.0,8.66,30.22,0.0,3.68,0,0,0,1,1,0,1,335.17,42.559999999999995,0,1,1
186.02,-20.24,2,18,0.866025,-0.5,224.34,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,236.66,7.79,0,0,1
288.06,52.44,2,29,0.5,-0.866025,69.72,252.61,0.0,0.0,0.0,0.0,0.0,4.55,1,0,0,0,0,0,1,262.72,257.16,1,0,0
407.03,-27.86,5,25,-0.5,0.866025,205.08,244.52,0.0,19.35,2.42,0.0,0.0,0.0,1,0,1,1,0,0,0,359.6,266.29,1,1,0
280.35,56.83,2,28,0.0,-1.0,234.48,0.0,0.0,0.0,12.47,0.0,59.24,10.82,0,0,0,1,0,1,1,245.34,82.53,0,0,0
385.28,-57.28,5,24,1.0,0.0,254.94,167.27,0.0,0.0,0.0,41.52,0.0,9.53,1,0,0,0,1,0,1,423.18,218.32000000000002,1,1,1
231.49,23.93,3,30,-1.0,-0.0,224.94,0.0,0.0,45.01,8.66,0.0,0.0,2.17,0,0,1,1,0,0,1,225.45,55.84,0,0,0
181.33,10.64,7,22,-0.0,1.0,198.6,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0,0,0,0,0,0,1,187.71,6.82,0,1,1
127.43,58.94,5,23,0.5,-0.866025,168.6,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0,0,0,0,0,0,1,225.61,1.84,0,1,1
314.95,-8.95,1,30,0.5,0.866025,313.08,0.0,0.0,52.67,0.0,0.0,0.0,10.39,0,0,1,0,0,0,1,287.31,63.06,0,0,0
228.26,-21.43,4,19,0.5,0.866025,160.08,0.0,0.0,81.47,0.0,0.0,11.29,0.0,0,0,1,0,0,1,0,159.07,92.75999999999999,0,0,1
288.38,-2.51,4,26,0.866025,-0.5,222.72,82.27,0.0,0.0,12.99,0.0,0.0,8.12,1,0,0,1,0,0,1,373.64,103.38,1,0,0
86.34,-18.31,4,30,-0.866025,0.5,88.98,0.0,0.0,0.0,8.66,0.0,0.0,10.28,0,0,0,1,0,0,1,120.1,18.939999999999998,0,0,0
217.92,65.77,1,24,-0.0,1.0,180.96,0.0,0.0,80.84,3.46,0.0,0.0,9.09,0,0,1,1,0,0,1,204.16,93.39,0,0,1
258.84,72.35,5,28,0.0,-1.0,179.34,0.0,122.83,0.0,0.0,0.0,0.0,10.82,0,1,0,0,0,0,1,189.92,133.65,1,1,0
146.12,-31.41,6,24,0.0,-1.0,155.22,0.0,0.0,0.0,6.93,0.0,0.0,6.5,0,0,0,1,0,0,1,157.63,13.43,0,1,1
176.23,23.27,4,30,-0.5,0.866025,198.6,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0,0,0,1,0,0,0,198.95,4.16,0,0,0
186.8,-34.54,3,27,0.5,0.866025,201.84,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0,0,0,0,0,0,1,164.47,10.39,0,0,0
266.07,-36.99,3,29,-0.0,1.0,198.6,0.0,0.0,84.01,5.54,0.0,0.0,9.74,0,0,1,1,0,0,1,261.73,99.29,0,0,0
253.42,-55.9,6,22,-0.5,-0.866025,250.08,0.0,0.0,0.0,4.16,40.88,0.0,7.36,0,0,0,1,1,0,1,226.35,52.400000000000006,0,1,1
197.67,25.0,4,15,-0.866025,-0.5,223.32,0.0,0.0,0.0,0.0,15.98,0.54,5.41,0,0,0,0,1,1,1,149.33,21.93,0,0,1
221.08,-70.93,3,30,-0.5,0.866025,215.22,0.0,0.0,0.0,0.0,37.45,0.0,5.52,0,0,0,0,1,0,1,223.49,42.97,0,0,0
308.71,-17.15,4,30,0.5,0.866025,333.96,0.0,0.0,33.81,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,292.69,38.14,0,0,0
311.41,-33.82,6,24,0.866025,0.5,229.2,0.0,0.0,112.33,6.24,0.0,0.0,4.33,0,0,1,1,0,0,1,265.05,122.89999999999999,0,1,1
85.83,-39.61,2,21,-0.5,-0.866025,109.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,62.39,0.0,0,0,1
320.14,2.76,5,28,-0.5,-0.866025,225.96,128.08,0.0,8.06,6.24,0.0,0.0,10.82,1,0,1,1,0,0,1,351.44,153.20000000000002,1,1,0
500.19,-2.4,5,27,-0.0,1.0,71.34,0.0,488.53,23.2,0.0,0.0,0.0,2.17,0,1,1,0,0,0,1,438.38,513.9,1,1,0
174.79,-22.64,1,19,0.0,-1.0,237.72,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0,0,0,1,0,0,0,178.01,6.93,0,0,1
209.39,7.76,5,21,-0.5,0.866025,278.46,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,243.34,6.5,0,1,1
219.85,-29.03,2,25,-0.5,-0.866025,195.96,0.0,0.0,0.0,7.79,38.89,10.3,10.39,0,0,0,1,1,1,1,196.83,67.37,0,0,0
219.94,19.95,5,17,0.5,0.866025,200.22,0.0,0.0,0.0,0.0,53.72,0.0,3.46,0,0,0,0,1,0,1,174.58,57.18,0,1,1
192.61,-9.33,3,23,-1.0,-0.0,225.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,162.07,0.0,0,0,1
188.56,-23.61,4,29,-0.866025,0.5,195.96,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,195.18,4.33,0,0,0
239.71,-40.41,4,25,0.866025,0.5,243.6,0.0,0.0,41.08,3.46,0.0,0.0,5.52,0,0,1,1,0,0,1,212.68,50.06,0,0,0
209.88,-56.81,5,24,0.5,0.866025,251.7,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0,0,0,0,0,0,1,173.89,7.36,0,1,1
237.79,-20.01,5,18,-0.0,1.0,229.2,0.0,0.0,50.03,0.0,8.32,0.0,1.95,0,0,1,0,1,0,1,181.25,60.300000000000004,0,1,1
167.94,-7.73,4,15,0.866025,-0.5,177.72,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0,0,0,0,0,0,1,170.36,5.52,0,0,1
170.55,-30.07,4,23,0.866025,-0.5,198.6,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0,0,0,0,0,0,1,247.94,10.82,0,0,1
451.67,6.32,6,23,0.866025,0.5,200.22,284.68,0.0,38.07,0.0,0.0,0.0,12.99,1,0,1,0,0,0,1,331.12,335.74,1,1,1
237.62,-11.25,3,23,0.5,0.866025,225.96,0.0,0.0,24.0,10.39,0.0,0.0,0.0,0,0,1,1,0,0,0,176.71,34.39,0,0,1
212.87,-17.37,4,26,0.866025,0.5,218.46,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,161.68,6.5,0,0,0
221.11,52.54,4,25,0.0,-1.0,236.1,0.0,0.0,25.21,0.0,9.38,0.0,1.84,0,0,1,0,1,0,1,220.01,36.43000000000001,0,0,0
158.16,2.26,4,24,0.0,-1.0,194.34,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0,0,0,0,0,0,1,180.09,7.14,0,0,1
174.23,57.78,3,27,-0.866025,-0.5,199.2,0.0,0.0,9.72,4.68,0.0,0.0,8.23,0,0,1,1,0,0,1,200.45,22.630000000000003,0,0,0
193.66,13.66,3,26,-0.866025,-0.5,224.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,203.05,0.0,0,0,0
259.33,-29.09,3,24,1.0,0.0,254.94,0.0,0.0,0.0,9.7,38.08,0.0,0.0,0,0,0,1,1,0,0,334.41,47.78,0,0,1
158.05,-26.92,5,23,0.866025,-0.5,192.72,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0,0,0,0,0,0,1,229.64,5.52,0,1,1
186.65,4.69,2,22,-1.0,-0.0,209.94,0.0,0.0,0.0,8.66,0.0,9.09,5.2,0,0,0,1,0,1,1,148.94,22.95,0,0,1
242.67,-46.97,3,18,-0.5,-0.866025,198.6,65.01,0.0,0.0,0.0,0.0,0.0,10.28,1,0,0,0,0,0,1,151.22,75.29,1,0,1
286.39,-5.53,5,18,0.5,-0.866025,155.22,0.0,137.34,21.44,10.39,0.0,0.0,8.66,0,1,1,1,0,0,1,270.74,177.83,1,1,1
146.88,-19.45,3,25,-0.0,1.0,186.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,130.9,0.0,0,0,0
267.64,16.9,3,29,0.5,-0.866025,216.84,57.12,0.0,0.0,14.55,37.04,0.0,10.82,1,0,0,1,1,0,1,282.3,119.53,1,0,0
229.37,38.75,2,29,0.0,-1.0,231.84,0.0,0.0,0.0,0.0,45.5,0.0,3.68,0,0,0,0,1,0,1,244.21,49.18,0,0,0
491.12,-34.68,2,28,0.5,0.866025,284.7,196.3,0.0,87.07,0.0,0.0,0.0,2.6,1,0,1,0,0,0,1,385.07,285.97,1,0,0
257.61,-7.93,3,30,0.0,-1.0,240.96,0.0,0.0,9.25,0.0,0.0,46.36,3.46,0,0,1,0,0,1,1,269.97,59.07,0,0,0
451.07,-4.07,6,23,0.5,0.866025,87.96,0.0,391.45,0.0,0.0,21.99,0.0,7.79,0,1,0,0,1,0,1,316.51,421.23,1,1,1
171.46,22.78,4,24,0.5,-0.866025,180.96,0.0,0.0,4.86,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,214.76,9.190000000000001,0,0,1
221.12,-21.52,7,30,-0.866025,-0.5,247.44,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0,0,0,0,0,0,1,269.31,12.99,0,1,0
218.89,34.87,7,25,0.0,-1.0,257.58,0.0,0.0,12.97,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,242.26,21.200000000000003,0,1,0
363.71,-18.88,3,28,-0.866025,-0.5,192.72,225.42,0.0,0.0,0.0,0.0,0.0,13.53,1,0,0,0,0,0,1,288.94,238.95,1,0,0
265.71,5.5,5,23,-0.866025,-0.5,185.22,0.0,0.0,43.41,16.63,24.04,20.47,6.5,0,0,1,1,1,1,1,223.04,111.04999999999998,0,1,1
157.9,-44.75,2,29,-0.5,-0.866025,153.6,0.0,0.0,0.0,0.0,23.54,10.23,0.0,0,0,0,0,1,1,0,141.8,33.769999999999996,0,0,0
187.41,4.62,4,18,0.866025,0.5,170.22,0.0,0.0,0.0,12.12,35.38,7.15,4.55,0,0,0,1,1,1,1,133.56,59.199999999999996,0,0,1
177.86,-1.18,3,30,-0.5,-0.866025,203.46,0.0,0.0,0.0,0.0,0.0,7.33,7.79,0,0,0,0,0,1,1,200.42,15.120000000000001,0,0,0
231.12,-11.03,5,30,0.866025,-0.5,213.6,0.0,0.0,0.0,0.0,50.47,0.0,15.16,0,0,0,0,1,0,1,355.61,65.63,0,1,0
200.71,17.22,4,22,0.5,-0.866025,222.72,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,298.46,20.2,0,0,1
